Country Code,Country Name,Value
ARB,Arab World,250022134.013149
CSS,Caribbean small states,6148240.32893204
EAS,East Asia & Pacific (all income levels),1916962600.74123
EAP,East Asia & Pacific (developing only),1694322157
EMU,Euro area,309848087
ECS,Europe & Central Asia (all income levels),854221779.47335
ECA,Europe & Central Asia (developing only),396931227.47335
EUU,European Union,478272039
HPC,Heavily indebted poor countries (HIPC),418245113.613689
HIC,High income,1007702729.14536
NOC,High income: nonOECD,67865088.7412293
OEC,High income: OECD,939837640.404126
LCN,Latin America & Caribbean (all income levels),473678355.328932
LAC,Latin America & Caribbean (developing only),467974797.328932
LDC,Least developed countries: UN classification,573085270.613689
LMY,Low & middle income,4623587045.71336
LIC,Low income,558437532.613689
LMC,Lower middle income,1926008349.54529
MEA,Middle East & North Africa (all income levels),276035572.013149
MNA,Middle East & North Africa (developing only),246694608.013149
MIC,Middle income,4065149513.09967
NAC,North America,292299206.404126
OED,OECD members,1102615134.40413
OSS,Other small states,13737124.6119202
PSS,Pacific island small states,2639188
SST,Small states,22524552.9408522
SAS,South Asia,1247213157.61369
SSF,Sub-Saharan Africa (all income levels),570879103.284243
SSA,Sub-Saharan Africa (developing only),570451098.284243
UMC,Upper middle income,2139141163.55438
WLD,World,5631289774.85872
AFG,Afghanistan,21738466.6136892
ALB,Albania,3179442
DZA,Algeria,27751086
ASM,American Samoa,51885
AND,Andorra,63111
AGO,Angola,11742960
ATG,Antigua and Barbuda,66895
ARG,Argentina,34420352
ARM,Armenia,3290540
ABW,Aruba,76762
AUS,Australia,17855000
AUT,Austria,7936118
AZE,Azerbaijan,7597000
BHS,"Bahamas, The",275426
BHR,Bahrain,545329
BGD,Bangladesh,115059015
BRB,Barbados,262637
BLR,Belarus,10227000
BEL,Belgium,10115603
BLZ,Belize,211000
BEN,Benin,5473217
BMU,Bermuda,61300
BTN,Bhutan,523417
BOL,Bolivia,7304230
BIH,Bosnia and Herzegovina,3462032
BWA,Botswana,1546414
BRA,Brazil,159398558
BRN,Brunei Darussalam,282000
BGR,Bulgaria,8443591
BFA,Burkina Faso,10401025
BDI,Burundi,6017127
KHM,Cambodia,10862069
CMR,Cameroon,13589699
CAN,Canada,29111906.4041261
CPV,Cape Verde,385101
CYM,Cayman Islands,31437
CAF,Central African Republic,3247456
TCD,Chad,6785842
CHI,Channel Islands,141594
CHL,Chile,14174890
CHN,China,1191835000
COL,Colombia,35797965
COM,Comoros,482401
COD,"Congo, Dem. Rep.",42650247
