Country Code,Country Name,Value
DOM,Dominican Republic,4137994
ECU,Ecuador,5463176
EGY,"Egypt, Arab Rep.",33415926
SLV,El Salvador,3440705
GNQ,Equatorial Guinea,282446
ERI,Eritrea,1706539
EST,Estonia,1319350
ETH,Ethiopia,26790992
FRO,Faeroe Islands,37262
FJI,Fiji,487922
FIN,Finland,4605744
FRA,France,50747150
PYF,French Polynesia,99708
GAB,Gabon,509973
GMB,"Gambia, The",426005
GEO,Georgia,4005800
DEU,Germany,76951336
GHA,Ghana,8150359
GIB,Gibraltar,23894
GRC,Greece,8684088
GRL,Greenland,41900
GRD,Grenada,94937
GUM,Guam,79687
GTM,Guatemala,5025681
GIN,Guinea,3963201
GNB,Guinea-Bissau,594699
GUY,Guyana,675725
HTI,Haiti,4446944
HND,Honduras,2483231
HKG,"Hong Kong SAR, China",3722800
HUN,Hungary,10216604
ISL,Iceland,198751
IND,India,518192403
IDN,Indonesia,109612753
IRN,"Iran, Islamic Rep.",26448218
IRQ,Iraq,9054873
IRL,Ireland,2902450
IMN,Isle of Man,52999
ISR,Israel,2745000
ITA,Italy,52900500
JAM,Jamaica,1803891.2
JPN,Japan,100725000
JOR,Jordan,1278416
KAZ,Kazakhstan,12455366
KEN,Kenya,10154382
KIR,Kiribati,46447.84
PRK,"Korea, Dem. Rep.",13048499
KOR,"Korea, Rep.",29898528
KSV,Kosovo,1135000
KWT,Kuwait,588171
KGZ,Kyrgyz Republic,2735838
LAO,Lao PDR,2503880
LVA,Latvia,2301220
LBN,Lebanon,2306528
LSO,Lesotho,971576
LBR,Liberia,1328506
LBY,Libya,1759132
LIE,Liechtenstein,19782
LTU,Lithuania,3044400
LUX,Luxembourg,334995
MAC,"Macao SAR, China",227256
MKD,"Macedonia, FYR",1515804
MDG,Madagascar,6060590
MWI,Malawi,4178378
MYS,Malaysia,10112042
MDV,Maldives,107659
MLI,Mali,5757783
MLT,Malta,311550
MHL,Marshall Islands,18387
MRT,Mauritania,1040792
MUS,Mauritius,783916.8
MYT,Mayotte,32881
MEX,Mexico,47572205
FSM,"Micronesia, Fed. Sts.",56322
MDA,Moldova,2918000
MCO,Monaco,23046
MNG,Mongolia,1175616
MNE,Montenegro,512701
MAR,Morocco,14098444
MOZ,Mozambique,8847011
MMR,Myanmar,24397064
NAM,Namibia,718623
NPL,Nepal,11160972
NLD,Netherlands,12598201
NCL,New Caledonia,97032
NZL,New Zealand,2724000
NIC,Nicaragua,2189679
NER,Niger,3997810
NGA,Nigeria,53524049
MNP,Northern Mariana Islands,11882
NOR,Norway,3784539
OMN,Oman,666021
PAK,Pakistan,54780499
PLW,Palau,11081
PAN,Panama,1384801
PNG,Papua New Guinea,2258847
PRY,Paraguay,2296118
PER,Peru,12131226
PHL,Philippines,32501839
POL,Poland,31987155
PRT,Portugal,8874520
PRI,Puerto Rico,2645673.6
QAT,Qatar,85530
ROU,Romania,19534242
RUS,Russian Federation,128196115.783168
RWA,Rwanda,3420890
WSM,Samoa,133661
SMR,San Marino,18227
STP,Sao Tome and Principe,67637
SAU,Saudi Arabia,5137042
SEN,Senegal,3725151
SYC,Seychelles,49910.72
SLE,Sierra Leone,2457448
SGP,Singapore,1978000
SVK,Slovak Republic,4449367
SVN,Slovenia,1689528
SLB,Solomon Islands,145503
SOM,Somalia,3347825
ZAF,South Africa,20707257.6
ESP,Spain,32682947
LKA,Sri Lanka,11746217
KNA,St. Kitts and Nevis,47142.8585829393
LCA,St. Lucia,96400
MAF,St. Martin (French part),5033
VCT,St. Vincent and the Grenadines,87741
SDN,Sudan,13665390
SUR,Suriname,351379
SWZ,Swaziland,411365
SWE,Sweden,7867931
CHE,Switzerland,5991785
SYR,Syrian Arab Republic,5751807
TJK,Tajikistan,2681780
TZA,Tanzania,12405300
THA,Thailand,33774026
TLS,Timor-Leste,568440
TGO,Togo,1843004
TON,Tonga,79049
TTO,Trinidad and Tobago,922942
TUN,Tunisia,4832923.2
TUR,Turkey,33267998
TKM,Turkmenistan,2008148
TCA,Turks and Caicos Islands,5589
TUV,Tuvalu,7037
UGA,Uganda,8576166
UKR,Ukraine,46187918
ARE,United Arab Emirates,167420
GBR,United Kingdom,54943600
USA,United States,198712000
URY,Uruguay,2749441
UZB,Uzbekistan,10912708
VUT,Vanuatu,78520
VEN,"Venezuela, RB",9686071
VNM,Vietnam,39979571.2
VIR,Virgin Islands (U.S.),50800
YEM,"Yemen, Rep.",5842868
ZMB,Zambia,3761707
ZWE,Zimbabwe,4718550
