Country Code,Country Name,Value
IRQ,Iraq,11049889
IRL,Ireland,3085950
IMN,Isle of Man,59331
ISR,Israel,3278000
ITA,Italy,54751406
JAM,Jamaica,1956079.84
JPN,Japan,108079000
JOR,Jordan,1689934.4
KAZ,Kazakhstan,13751019
KEN,Kenya,12529622
KIR,Kiribati,51376.8
PRK,"Korea, Dem. Rep.",15411302
KOR,"Korea, Rep.",33934872
KSV,Kosovo,1308000
KWT,Kuwait,930744
KGZ,Kyrgyz Republic,3169771
LAO,Lao PDR,2914999
LVA,Latvia,2415819
LBN,Lebanon,2665458
LSO,Lesotho,1098849
LBR,Liberia,1565044
LBY,Libya,2264278
LIE,Liechtenstein,22563
LTU,Lithuania,3244438
LUX,Luxembourg,350450
MAC,"Macao SAR, China",252843
MKD,"Macedonia, FYR",1629127
MDG,Madagascar,7100076
MWI,Malawi,4969175
MYS,Malaysia,11742976
MDV,Maldives,127491
MLI,Mali,6364760
MLT,Malta,302200
MHL,Marshall Islands,23439
MRT,Mauritania,1237242
MUS,Mauritius,864819.2
MYT,Mayotte,41712
MEX,Mexico,56771626
FSM,"Micronesia, Fed. Sts.",62288
MDA,Moldova,3175000
MCO,Monaco,24605
MNG,Mongolia,1400150
MNE,Montenegro,535454
MAR,Morocco,16493298
MOZ,Mozambique,10109426
MMR,Myanmar,28160632
NAM,Namibia,855970
NPL,Nepal,12763547
NLD,Netherlands,13439322
NCL,New Caledonia,124329.6
NZL,New Zealand,2956000
NIC,Nicaragua,2628337
NER,Niger,4779869
NGA,Nigeria,61720304
MNP,Northern Mariana Islands,14605
NOR,Norway,3960612
OMN,Oman,819375
PAK,Pakistan,64551904
PLW,Palau,12045
PAN,Panama,1638624
PNG,Papua New Guinea,2652505
PRY,Paraguay,2669285
PER,Peru,14333692
PHL,Philippines,38633697
POL,Poland,33357200
PRT,Portugal,8633100
PRI,Puerto Rico,2878785.6
QAT,Qatar,140846
ROU,Romania,20835681
RUS,Russian Federation,132668517.068296
RWA,Rwanda,4116446
WSM,Samoa,147835
SMR,San Marino,19465
STP,Sao Tome and Principe,78435
SAU,Saudi Arabia,6622572
SEN,Senegal,4512774
SYC,Seychelles,57284
SLE,Sierra Leone,2738398
SGP,Singapore,2193000
SVK,Slovak Republic,4641445
SVN,Slovenia,1766697
SLB,Solomon Islands,178926
SOM,Somalia,3725116
ZAF,South Africa,23655907.712
ESP,Spain,34817071
LKA,Sri Lanka,13311145
KNA,St. Kitts and Nevis,44100
LCA,St. Lucia,105600
MAF,St. Martin (French part),5915
VCT,St. Vincent and the Grenadines,93507
SDN,Sudan,16110926
SUR,Suriname,369834
SWZ,Swaziland,486560
SWE,Sweden,8136312
CHE,Switzerland,6307347
SYR,Syrian Arab Republic,7054361
TJK,Tajikistan,3238090
TZA,Tanzania,14982938
THA,Thailand,40219377
TLS,Timor-Leste,653351
TGO,Togo,2278418
TON,Tonga,86982
TTO,Trinidad and Tobago,992348
TUN,Tunisia,5388708.88571644
TUR,Turkey,37884870
TKM,Turkmenistan,2385039
TCA,Turks and Caicos Islands,6132
TUV,Tuvalu,7538
UGA,Uganda,10296444
UKR,Ukraine,48401549
ARE,United Arab Emirates,383152
GBR,United Kingdom,56194527
USA,United States,211909000
URY,Uruguay,2821367
UZB,Uzbekistan,13168838
VUT,Vanuatu,93768
VEN,"Venezuela, RB",11827681
VNM,Vietnam,45824811.2
VIR,Virgin Islands (U.S.),84000
YEM,"Yemen, Rep.",6419984
ZMB,Zambia,4579560
ZWE,Zimbabwe,5768190
