Country Code,Country Name,Value
SOM,Somalia,6093765
ZAF,South Africa,26940792.512
ESP,Spain,37201123
LKA,Sri Lanka,14837618
KNA,St. Kitts and Nevis,43686
LCA,St. Lucia,114100
MAF,St. Martin (French part),7303
VCT,St. Vincent and the Grenadines,99539
SDN,Sudan,19427400
SUR,Suriname,364751
SWZ,Swaziland,585327
SWE,Sweden,8293678
CHE,Switzerland,6294365
SYR,Syrian Arab Republic,8609920
TJK,Tajikistan,3844809
TZA,Tanzania,18111097
THA,Thailand,46492281
TLS,Timor-Leste,589744
TGO,Togo,2594914
TON,Tonga,92292
TTO,Trinidad and Tobago,1061140
TUN,Tunisia,6215689.88937835
TUR,Turkey,43132612
TKM,Turkmenistan,2791575
TCA,Turks and Caicos Islands,7262
TUV,Tuvalu,7959
UGA,Uganda,12284315
UKR,Ukraine,49860466
ARE,United Arab Emirates,927412
GBR,United Kingdom,56246951
USA,United States,225055000
URY,Uruguay,2894983
UZB,Uzbekistan,15543520
VUT,Vanuatu,112587
VEN,"Venezuela, RB",14567680
VNM,Vietnam,52573579.2
VIR,Virgin Islands (U.S.),96000
YEM,"Yemen, Rep.",7642329
ZMB,Zambia,5589172
ZWE,Zimbabwe,7032001
