Country Code,Country Name,Value
ARB,Arab World,145443899
CSS,Caribbean small states,5179623
EAS,East Asia & Pacific (all income levels),1443840474.24707
EAP,East Asia & Pacific (developing only),1256136347
EMU,Euro area,289898312
ECS,Europe & Central Asia (all income levels),767467599
ECA,Europe & Central Asia (developing only),338301277
EUU,European Union,449762862
HPC,Heavily indebted poor countries (HIPC),248623950
HIC,High income,874978525.247069
NOC,High income: nonOECD,44539986.2470692
OEC,High income: OECD,830438539
LCN,Latin America & Caribbean (all income levels),322226798
LAC,Latin America & Caribbean (developing only),317609410
LDC,Least developed countries: UN classification,347934803
LMY,Low & middle income,3196275459
LIC,Low income,342678929
LMC,Lower middle income,1250843812
MEA,Middle East & North Africa (all income levels),159163460
MNA,Middle East & North Africa (developing only),145146012
MIC,Middle income,2853596530
NAC,North America,239235000
OED,OECD members,940667841
OSS,Other small states,8348295
PSS,Pacific island small states,1932703
SST,Small states,15460621
SAS,South Asia,802350134
SSF,Sub-Saharan Africa (all income levels),336970519
SSA,Sub-Saharan Africa (developing only),336732279
UMC,Upper middle income,1602752718
WLD,World,4071253984.24707
AFG,Afghanistan,13505544
ALB,Albania,2400801
DZA,Algeria,16018195
ASM,American Samoa,29897
AND,Andorra,30967
AGO,Angola,6637419
ATG,Antigua and Barbuda,69420
ARG,Argentina,26078731
ARM,Armenia,2825650
ABW,Aruba,60654
AUS,Australia,13893000
AUT,Austria,7578903
AZE,Azerbaijan,5688998
BHS,"Bahamas, The",188870
BHR,Bahrain,265160
BGD,Bangladesh,70582168
BRB,Barbados,245646
BLR,Belarus,9367000
BEL,Belgium,9800700
BLZ,Belize,128673
BEN,Benin,3182130
BMU,Bermuda,53000
BTN,Bhutan,363603
BOL,Bolivia,4761344
BIH,Bosnia and Herzegovina,3747109
BWA,Botswana,821942
BRA,Brazil,108224080
BRN,Brunei Darussalam,156595
BGR,Bulgaria,8720742
BFA,Burkina Faso,6435274
BDI,Burundi,3680401
KHM,Cambodia,7097800
CMR,Cameroon,7837926
CAN,Canada,23209000
CPV,Cape Verde,311349
CYM,Cayman Islands,12764
CAF,Central African Republic,2017362
TCD,Chad,4114094
CHI,Channel Islands,126335
CHL,Chile,10418880
CHN,China,916395000
COL,Colombia,23960605
COM,Comoros,270467
COD,"Congo, Dem. Rep.",23316776
COG,"Congo, Rep.",1554793
CRI,Costa Rica,2048812
CIV,Cote d'Ivoire,6768313
HRV,Croatia,4514000
CUB,Cuba,9420828
CYP,Cyprus,649918
CZE,Czech Republic,10058620
DNK,Denmark,5059862
DJI,Djibouti,223963
DMA,Dominica,72092
DOM,Dominican Republic,5146742
ECU,Ecuador,6907740
EGY,"Egypt, Arab Rep.",40132189
SLV,El Salvador,4231358
GNQ,Equatorial Guinea,238240
ERI,Eritrea,2115400
EST,Estonia,1429352
ETH,Ethiopia,32958964
FRO,Faeroe Islands,40403
FJI,Fiji,576634
FIN,Finland,4711440
FRA,France,53890965
PYF,French Polynesia,129803
GAB,Gabon,595417
GMB,"Gambia, The",538110
GEO,Georgia,4311200
DEU,Germany,78673554
GHA,Ghana,9922663
GIB,Gibraltar,25440
GRC,Greece,9046541
GRL,Greenland,49600
GRD,Grenada,92408
GUM,Guam,95380
GTM,Guatemala,6228224
GIN,Guinea,4286863
GNB,Guinea-Bissau,694113
GUY,Guyana,748809
HTI,Haiti,5141143
HND,Honduras,3102649
HKG,"Hong Kong SAR, China",4461600
HUN,Hungary,10540525
ISL,Iceland,217979
IND,India,622096682
IDN,Indonesia,134105926
IRN,"Iran, Islamic Rep.",32793173
IRQ,Iraq,11783644
IRL,Ireland,3189550
IMN,Isle of Man,60945
ISR,Israel,3455000
ITA,Italy,55441001
JAM,Jamaica,2013000
JPN,Japan,111940000
JOR,Jordan,1810000
KAZ,Kazakhstan,14136006
KEN,Kenya,13486116
KIR,Kiribati,53100
PRK,"Korea, Dem. Rep.",16072089
KOR,"Korea, Rep.",35281000
KSV,Kosovo,1369000
KWT,Kuwait,1053753
KGZ,Kyrgyz Republic,3299001
LAO,Lao PDR,3041847
LVA,Latvia,2456130
LBN,Lebanon,2765289
LSO,Lesotho,1149797
LBR,Liberia,1657971
LBY,Libya,2466000
LIE,Liechtenstein,23288
LTU,Lithuania,3301652
LUX,Luxembourg,358950
MAC,"Macao SAR, China",248211
MKD,"Macedonia, FYR",1675598
MDG,Madagascar,7502097
MWI,Malawi,5301861
