Country Code,Country Name,Value
DJI,Djibouti,109222
DMA,Dominica,63920
DOM,Dominican Republic,3772937
ECU,Ecuador,4994917
EGY,"Egypt, Arab Rep.",30970067
SLV,El Salvador,3146076
GNQ,Equatorial Guinea,264745
ERI,Eritrea,1577613
EST,Estonia,1277000
ETH,Ethiopia,24846785
FRO,Faeroe Islands,35985
FJI,Fiji,450447
FIN,Finland,4548543
FRA,France,49212466
PYF,French Polynesia,89768
GAB,Gabon,498162
GMB,"Gambia, The",402436
GEO,Georgia,3870300
DEU,Germany,75318337
GHA,Ghana,7610752
GIB,Gibraltar,22885
GRC,Greece,8510429
GRL,Greenland,37600
GRD,Grenada,94050
GUM,Guam,74044
GTM,Guatemala,4636016
GIN,Guinea,3759549
GNB,Guinea-Bissau,598294
GUY,Guyana,623694
HTI,Haiti,4188276
HND,Honduras,2279568
HKG,"Hong Kong SAR, China",3504600
HUN,Hungary,10119835
ISL,Iceland,188983
IND,India,486038945
IDN,Indonesia,101538797
IRN,"Iran, Islamic Rep.",24408927
IRQ,Iraq,8227763
IRL,Ireland,2866550
IMN,Isle of Man,49822
ISR,Israel,2475000
ITA,Italy,51675350
JAM,Jamaica,1734763.2
JPN,Japan,97826000
JOR,Jordan,1060998.4
KAZ,Kazakhstan,11577537
KEN,Kenya,9200107
KIR,Kiribati,43972.64
PRK,"Korea, Dem. Rep.",12011509
KOR,"Korea, Rep.",27836904
KSV,Kosovo,1050000
KWT,Kuwait,433288
KGZ,Kyrgyz Republic,2490244
LAO,Lao PDR,2336091
LVA,Latvia,2240623
LBN,Lebanon,2147273
LSO,Lesotho,915820
LBR,Liberia,1230038
LBY,Libya,1561744
LIE,Liechtenstein,18235
LTU,Lithuania,2935200
LUX,Luxembourg,327750
MAC,"Macao SAR, China",197519
MKD,"Macedonia, FYR",1462410
MDG,Madagascar,5623161
MWI,Malawi,3877813
MYS,Malaysia,9286976
MDV,Maldives,100370
MLI,Mali,5522231
MLT,Malta,321250
MHL,Marshall Islands,16700
MRT,Mauritania,956369
MUS,Mauritius,736380.8
MYT,Mayotte,29175
MEX,Mexico,43574687
FSM,"Micronesia, Fed. Sts.",50481
MDA,Moldova,2774000
MCO,Monaco,22643
MNG,Mongolia,1076571
MNE,Montenegro,500745
MAR,Morocco,12959397
MOZ,Mozambique,8296714
MMR,Myanmar,22824142
NAM,Namibia,665298
NPL,Nepal,10495972
NLD,Netherlands,12127120
NCL,New Caledonia,89880
NZL,New Zealand,2585000
NIC,Nicaragua,2001105
NER,Niger,3654806
NGA,Nigeria,50079946
MNP,Northern Mariana Islands,10901
NOR,Norway,3694339
OMN,Oman,614390
PAK,Pakistan,50678979
PLW,Palau,10593
PAN,Panama,1267907
PNG,Papua New Guinea,2116822
PRY,Paraguay,2118896
PER,Peru,11143120
PHL,Philippines,29664173
POL,Poland,31139450
PRT,Portugal,9035365
PRI,Puerto Rico,2554065.6
QAT,Qatar,67082
ROU,Romania,18919126
RUS,Russian Federation,125344802.938649
RWA,Rwanda,3125315
WSM,Samoa,123530
SMR,San Marino,17032
STP,Sao Tome and Principe,64265
SAU,Saudi Arabia,4622460
SEN,Senegal,3403161
SYC,Seychelles,46321.6
SLE,Sierra Leone,2333500
SGP,Singapore,1842000
SVK,Slovak Republic,4327341
SVN,Slovenia,1632114
SLB,Solomon Islands,132992
SOM,Somalia,3094969
ZAF,South Africa,19390553.6
ESP,Spain,31609195
LKA,Sri Lanka,10962237
KNA,St. Kitts and Nevis,49151.5484470981
LCA,St. Lucia,92000
MAF,St. Martin (French part),4748
VCT,St. Vincent and the Grenadines,85076
SDN,Sudan,12712917
SUR,Suriname,323298
SWZ,Swaziland,382477
SWE,Sweden,7661354
CHE,Switzerland,5789228
SYR,Syrian Arab Republic,5202606
TJK,Tajikistan,2424189
TZA,Tanzania,11338515
THA,Thailand,30839333
TLS,Timor-Leste,537278
TGO,Togo,1654451
TON,Tonga,71758
TTO,Trinidad and Tobago,883421
TUN,Tunisia,4530835.2
TUR,Turkey,31109820
TKM,Turkmenistan,1829697
TCA,Turks and Caicos Islands,5705
TUV,Tuvalu,6687
UGA,Uganda,7746988
UKR,Ukraine,44868657
ARE,United Arab Emirates,134478
GBR,United Kingdom,54000000
USA,United States,191889000
URY,Uruguay,2664775
UZB,Uzbekistan,9888629
VUT,Vanuatu,72131
VEN,"Venezuela, RB",8759890
VNM,Vietnam,37573875.2
VIR,Virgin Islands (U.S.),41300
YEM,"Yemen, Rep.",5527652
ZMB,Zambia,3430747
ZWE,Zimbabwe,4279524
