Country Code,Country Name,Value
JOR,Jordan,1200289.6
KAZ,Kazakhstan,12200891
KEN,Kenya,9822419
KIR,Kiribati,45625.44
PRK,"Korea, Dem. Rep.",12671954
KOR,"Korea, Rep.",29217736
KSV,Kosovo,1106000
KWT,Kuwait,535698
KGZ,Kyrgyz Republic,2655349
LAO,Lao PDR,2447006
LVA,Latvia,2283217
LBN,Lebanon,2256917
LSO,Lesotho,952235
LBR,Liberia,1294368
LBY,Libya,1688870
LIE,Liechtenstein,19236
LTU,Lithuania,3008050
LUX,Luxembourg,333895
MAC,"Macao SAR, China",216869
MKD,"Macedonia, FYR",1498995
MDG,Madagascar,5909996
MWI,Malawi,4074649
MYS,Malaysia,9844029
MDV,Maldives,105325
MLI,Mali,5675700
MLT,Malta,315200
MHL,Marshall Islands,17839
MRT,Mauritania,1011900
MUS,Mauritius,768812.8
MYT,Mayotte,31684
MEX,Mexico,46229966
FSM,"Micronesia, Fed. Sts.",54199
MDA,Moldova,2873000
MCO,Monaco,22886
MNG,Mongolia,1142272
MNE,Montenegro,510527
MAR,Morocco,13703369
MOZ,Mozambique,8657160
MMR,Myanmar,23854648
NAM,Namibia,700317
NPL,Nepal,10928950
NLD,Netherlands,12456251
NCL,New Caledonia,94336
NZL,New Zealand,2676000
NIC,Nicaragua,2124754
NER,Niger,3879910
NGA,Nigeria,52341981
MNP,Northern Mariana Islands,11489
NOR,Norway,3753012
OMN,Oman,647678
PAK,Pakistan,53359180
PLW,Palau,10945
PAN,Panama,1344667
PNG,Papua New Guinea,2208398
PRY,Paraguay,2235296
PER,Peru,11796103
PHL,Philippines,31551090
POL,Poland,31681000
PRT,Portugal,8930990
PRI,Puerto Rico,2624995.2
QAT,Qatar,79189
ROU,Romania,19215450
RUS,Russian Federation,127468492.949974
RWA,Rwanda,3319229
WSM,Samoa,130320
SMR,San Marino,17838
STP,Sao Tome and Principe,65962
SAU,Saudi Arabia,4957637
SEN,Senegal,3612246
SYC,Seychelles,48698.72
SLE,Sierra Leone,2414620
SGP,Singapore,1934000
SVK,Slovak Republic,4411666
SVN,Slovenia,1669905
SLB,Solomon Islands,141203
SOM,Somalia,3254907
ZAF,South Africa,20268593.6
ESP,Spain,32283194
LKA,Sri Lanka,11477133
KNA,St. Kitts and Nevis,47915.1042260073
LCA,St. Lucia,94900
MAF,St. Martin (French part),4936
VCT,St. Vincent and the Grenadines,86863
SDN,Sudan,13337849
SUR,Suriname,341643
SWZ,Swaziland,401184
SWE,Sweden,7807797
CHE,Switzerland,5918002
SYR,Syrian Arab Republic,5561371
TJK,Tajikistan,2598074
TZA,Tanzania,12038154
THA,Thailand,32771644
TLS,Timor-Leste,558110
TGO,Togo,1763332
TON,Tonga,76787
TTO,Trinidad and Tobago,907340
TUN,Tunisia,4731395.2
TUR,Turkey,32556294
TKM,Turkmenistan,1949425
TCA,Turks and Caicos Islands,5629
TUV,Tuvalu,6935
UGA,Uganda,8290837
UKR,Ukraine,45779461
ARE,United Arab Emirates,156934
GBR,United Kingdom,54648500
USA,United States,196560000
URY,Uruguay,2722232
UZB,Uzbekistan,10574321
VUT,Vanuatu,76410
VEN,"Venezuela, RB",9375646
VNM,Vietnam,39141859.2
VIR,Virgin Islands (U.S.),47300
YEM,"Yemen, Rep.",5737000
ZMB,Zambia,3647470
ZWE,Zimbabwe,4568266
