Country Code,Country Name,Value
LVA,Latvia,2338624
LBN,Lebanon,3868504
LSO,Lesotho,2010261
LBR,Liberia,2996082
LBY,Libya,5434293
LIE,Liechtenstein,33626
LTU,Lithuania,3469070
LUX,Luxembourg,446175
MAC,"Macao SAR, China",449472
MKD,"Macedonia, FYR",2022255
MDG,Madagascar,16338968
MWI,Malawi,11833102
MYS,Malaysia,24515323
MDV,Maldives,282266
MLI,Mali,12001887
MLT,Malta,395969
MHL,Marshall Islands,52066
MRT,Mauritania,2800333
MUS,Mauritius,1210196
MYT,Mayotte,158983
MEX,Mexico,102634153
FSM,"Micronesia, Fed. Sts.",107728
MDA,Moldova,3623059
MCO,Monaco,35341
MNG,Mongolia,2458853
MNE,Montenegro,628594
MAR,Morocco,29453931
MOZ,Mozambique,19200021
MMR,Myanmar,45609292
NAM,Namibia,1973408
NPL,Nepal,25562573
NLD,Netherlands,16148929
NCL,New Caledonia,221490
NZL,New Zealand,3948500
NIC,Nicaragua,5219724
NER,Niger,11706182
NGA,Nigeria,129832447
MNP,Northern Mariana Islands,69393
NOR,Norway,4538159
OMN,Oman,2302874
PAK,Pakistan,150407242
PLW,Palau,19573
PAN,Panama,3069123
PNG,Papua New Guinea,5659946
PRY,Paraguay,5564709
PER,Peru,26579252
PHL,Philippines,80630416
POL,Poland,38230364
PRT,Portugal,10368403
PRI,Puerto Rico,3858272
QAT,Qatar,624173
ROU,Romania,21803129
RUS,Russian Federation,145299690.295609
RWA,Rwanda,8696378
WSM,Samoa,178488
SMR,San Marino,28251
STP,Sao Tome and Principe,145761
SAU,Saudi Arabia,21463072
SEN,Senegal,10023194
SRB,Serbia,7500031
SYC,Seychelles,83700
SLE,Sierra Leone,4505515
SGP,Singapore,4176000
SXM,Sint Maarten (Dutch part),32566
SVK,Slovak Republic,5379056
SVN,Slovenia,1994530
SLB,Solomon Islands,432107
SOM,Somalia,7791254
ZAF,South Africa,45533292
ESP,Spain,41313973
LKA,Sri Lanka,19134096
KNA,St. Kitts and Nevis,46710
LCA,St. Lucia,159133
MAF,St. Martin (French part),27450
VCT,St. Vincent and the Grenadines,108150
SDN,Sudan,35816110
SUR,Suriname,480132
SWZ,Swaziland,1013436.90905735
SWE,Sweden,8924958
CHE,Switzerland,7284753
SYR,Syrian Arab Republic,16962918
TJK,Tajikistan,6285809
TZA,Tanzania,35832494
THA,Thailand,64642931
TLS,Timor-Leste,888099
TGO,Togo,5050919
TON,Tonga,99053
TTO,Trinidad and Tobago,1301576
TUN,Tunisia,9781900
TUR,Turkey,65446165
TKM,Turkmenistan,4600093
TCA,Turks and Caicos Islands,23044
TUV,Tuvalu,9530
UGA,Uganda,25794397
UKR,Ukraine,48202500
ARE,United Arab Emirates,3254691
GBR,United Kingdom,59325809
USA,United States,287625193
URY,Uruguay,3308526.67574176
UZB,Uzbekistan,25272000
VUT,Vanuatu,194555
VEN,"Venezuela, RB",25220000
VNM,Vietnam,79538700
VIR,Virgin Islands (U.S.),108923
PSE,West Bank and Gaza,3220539.96743248
YEM,"Yemen, Rep.",18831819
ZMB,Zambia,10693471
ZWE,Zimbabwe,12607791
