Country Code,Country Name,Value
ESP,Spain,37942805
LKA,Sri Lanka,15544043
KNA,St. Kitts and Nevis,45093
LCA,St. Lucia,119400
MAF,St. Martin (French part),8670
VCT,St. Vincent and the Grenadines,102135
SDN,Sudan,21460487
SUR,Suriname,368027
SWZ,Swaziland,639383
SWE,Sweden,8325263
CHE,Switzerland,6391309
SYR,Syrian Arab Republic,9547693
TJK,Tajikistan,4180321
TZA,Tanzania,19897071
THA,Thailand,49422519
TLS,Timor-Leste,597067
TGO,Togo,2846305
TON,Tonga,93673
TTO,Trinidad and Tobago,1117461
TUN,Tunisia,6729178.33146311
TUR,Turkey,46198027
TKM,Turkmenistan,3002785
TCA,Turks and Caicos Islands,8244
TUV,Tuvalu,8284
UGA,Uganda,13447769
UKR,Ukraine,50384000
ARE,United Arab Emirates,1157336
GBR,United Kingdom,56313641
USA,United States,231664000
URY,Uruguay,2953118
UZB,Uzbekistan,16812955
VUT,Vanuatu,121438
VEN,"Venezuela, RB",16047654.4
VNM,Vietnam,55686897.3404939
VIR,Virgin Islands (U.S.),102000
YEM,"Yemen, Rep.",8620116
ZMB,Zambia,6165560
ZWE,Zimbabwe,7874642
