Country Code,Country Name,Value
FSM,"Micronesia, Fed. Sts.",110092
MDA,Moldova,3576904
MCO,Monaco,35295
MNG,Mongolia,2624509
MNE,Montenegro,627962
MAR,Morocco,31011199
MOZ,Mozambique,21811326
MMR,Myanmar,46915826
NAM,Namibia,2158984
NPL,Nepal,28373838
NLD,Netherlands,16381696
NCL,New Caledonia,242400
NZL,New Zealand,4228300
NIC,Nicaragua,5563654
NER,Niger,13945662
NGA,Nigeria,146951477
MNP,Northern Mariana Islands,64349
NOR,Norway,4709153
OMN,Oman,2561187
PAK,Pakistan,164445596
PLW,Palau,20118
PAN,Panama,3350673
PNG,Papua New Guinea,6396307
PRY,Paraguay,6119295
PER,Peru,28166078
PHL,Philippines,88652631
POL,Poland,38120560
PRT,Portugal,10608335
PRI,Puerto Rico,3941235
QAT,Qatar,1178192
ROU,Romania,21546873
RUS,Russian Federation,142100000
RWA,Rwanda,9710531
WSM,Samoa,181277
SMR,San Marino,31007
STP,Sao Tome and Principe,157361
SAU,Saudi Arabia,25504176
SEN,Senegal,11474661
SRB,Serbia,7381579
SYC,Seychelles,85033
SLE,Sierra Leone,5478289
SGP,Singapore,4588600
SXM,Sint Maarten (Dutch part),39464
SVK,Slovak Republic,5397318
SVN,Slovenia,2018122
SLB,Solomon Islands,496490
SOM,Somalia,8733493
ZAF,South Africa,48257282
ESP,Spain,44878945
LKA,Sri Lanka,20272269
KNA,St. Kitts and Nevis,50455
LCA,St. Lucia,168338
MAF,St. Martin (French part),28905
VCT,St. Vincent and the Grenadines,109060
SDN,Sudan,40373635
SUR,Suriname,510136
SWZ,Swaziland,1020102
SWE,Sweden,9148092
CHE,Switzerland,7551117
SYR,Syrian Arab Republic,19245438.4198879
TJK,Tajikistan,6604426
TZA,Tanzania,41068185
THA,Thailand,67796451
TLS,Timor-Leste,1060770
TGO,Togo,5652811
TON,Tonga,102254
TTO,Trinidad and Tobago,1325672
TUN,Tunisia,10225100
TUR,Turkey,69992754
TKM,Turkmenistan,4858843
TCA,Turks and Caicos Islands,34404
TUV,Tuvalu,9762
UGA,Uganda,30339895
UKR,Ukraine,46509350
ARE,United Arab Emirates,5405541
GBR,United Kingdom,60986649
USA,United States,301231207
URY,Uruguay,3323906
UZB,Uzbekistan,26868000
VUT,Vanuatu,222377
VEN,"Venezuela, RB",27483000
VNM,Vietnam,84221100
VIR,Virgin Islands (U.S.),109821
PSE,West Bank and Gaza,3832185
YEM,"Yemen, Rep.",21946990
ZMB,Zambia,12055384
ZWE,Zimbabwe,12481245
