SortOrder,LocID,Notes,ISO3_code,ISO2_code,SDMX_code,LocTypeID,LocTypeName,ParentID,Location,VarID,Variant,Time,MidPeriod,AgeGrp,AgeGrpStart,AgeGrpSpan,ASFR,PASFR,Births
1,900,,,,1,1,World,0,World,2,Medium,2006,2006.5,20,20,1,126.763,4.854,7424.317
1,900,,,,1,1,World,0,World,2,Medium,2006,2006.5,21,21,1,145.407,5.568,8317.258
1,900,,,,1,1,World,0,World,2,Medium,2006,2006.5,22,22,1,155.949,5.972,8731.276
1,900,,,,1,1,World,0,World,2,Medium,2006,2006.5,23,23,1,160.687,6.153,8931.111
1,900,,,,1,1,World,0,World,2,Medium,2006,2006.5,24,24,1,161.331,6.178,8868.604
1,900,,,,1,1,World,0,World,2,Medium,2006,2006.5,25,25,1,158.749,6.079,8501.804
1,900,,,,1,1,World,0,World,2,Medium,2006,2006.5,26,26,1,153.592,5.881,8020.416
1,900,,,,1,1,World,0,World,2,Medium,2006,2006.5,27,27,1,147.066,5.631,7451.493
1,900,,,,1,1,World,0,World,2,Medium,2006,2006.5,28,28,1,139.38,5.337,6882.921
1,900,,,,1,1,World,0,World,2,Medium,2006,2006.5,29,29,1,130.38,4.993,6375.726
1,900,,,,1,1,World,0,World,2,Medium,2006,2006.5,30,30,1,120.198,4.603,5861.187
1,900,,,,1,1,World,0,World,2,Medium,2006,2006.5,31,31,1,109.42,4.19,5348.489
1,900,,,,1,1,World,0,World,2,Medium,2006,2006.5,32,32,1,97.955,3.751,4819.211
1,900,,,,1,1,World,0,World,2,Medium,2006,2006.5,33,33,1,86.996,3.331,4277.34
1,900,,,,1,1,World,0,World,2,Medium,2006,2006.5,34,34,1,76.757,2.939,3762.685
1,900,,,,1,1,World,0,World,2,Medium,2006,2006.5,35,35,1,66.901,2.562,3277.077
1,900,,,,1,1,World,0,World,2,Medium,2006,2006.5,36,36,1,57.764,2.212,2797.47
1,900,,,,1,1,World,0,World,2,Medium,2006,2006.5,37,37,1,49.134,1.881,2342.145
1,900,,,,1,1,World,0,World,2,Medium,2006,2006.5,38,38,1,41.688,1.596,1926.805
1,900,,,,1,1,World,0,World,2,Medium,2006,2006.5,39,39,1,34.852,1.335,1564.265
1,900,,,,1,1,World,0,World,2,Medium,2006,2006.5,40,40,1,28.2,1.08,1264.951
1,900,,,,1,1,World,0,World,2,Medium,2006,2006.5,41,41,1,22.25,0.852,994.321
1,900,,,,1,1,World,0,World,2,Medium,2006,2006.5,42,42,1,16.909,0.647,757.448
1,900,,,,1,1,World,0,World,2,Medium,2006,2006.5,43,43,1,13.006,0.498,564.315
1,900,,,,1,1,World,0,World,2,Medium,2006,2006.5,44,44,1,10.519,0.403,413.357
1,900,,,,1,1,World,0,World,2,Medium,2006,2006.5,45,45,1,8.215,0.315,302.917
1,900,,,,1,1,World,0,World,2,Medium,2006,2006.5,46,46,1,6.263,0.24,228.112
1,900,,,,1,1,World,0,World,2,Medium,2006,2006.5,47,47,1,4.805,0.184,174.797
1,900,,,,1,1,World,0,World,2,Medium,2006,2006.5,48,48,1,3.705,0.142,136.655
1,900,,,,1,1,World,0,World,2,Medium,2006,2006.5,49,49,1,2.564,0.098,92.955
1,900,,,,1,1,World,0,World,2,Medium,2007,2007.5,15,15,1,16.071,0.615,954.873
1,900,,,,1,1,World,0,World,2,Medium,2007,2007.5,16,16,1,28.78,1.102,1749.064
1,900,,,,1,1,World,0,World,2,Medium,2007,2007.5,17,17,1,47.477,1.817,2916.888
1,900,,,,1,1,World,0,World,2,Medium,2007,2007.5,18,18,1,71.075,2.721,4311.914
1,900,,,,1,1,World,0,World,2,Medium,2007,2007.5,19,19,1,95.716,3.664,5773.323
