Country Code,Country Name,Value
LIE,Liechtenstein,34365
LTU,Lithuania,3435591
LUX,Luxembourg,458095
MAC,"Macao SAR, China",470127
MKD,"Macedonia, FYR",2033039
MDG,Madagascar,17357913
MWI,Malawi,12472794
MYS,Malaysia,25590453
MDV,Maldives,290988
MLI,Mali,12772264
MLT,Malta,401268
MHL,Marshall Islands,51968
MRT,Mauritania,2964526
MUS,Mauritius,1233386
MYT,Mayotte,169315
MEX,Mexico,105175967
FSM,"Micronesia, Fed. Sts.",108926
MDA,Moldova,3603934
MCO,Monaco,35282
MNG,Mongolia,2514462
MNE,Montenegro,626912
MAR,Morocco,30082152
MOZ,Mozambique,20246287
MMR,Myanmar,46070248
NAM,Namibia,2043339
NPL,Nepal,26717875
NLD,Netherlands,16281779
NCL,New Caledonia,230068
NZL,New Zealand,4087500
NIC,Nicaragua,5356012
NER,Niger,12546945
NGA,Nigeria,136399438
MNP,Northern Mariana Islands,68404
NOR,Norway,4591910
OMN,Oman,2378336
PAK,Pakistan,155860066
PLW,Palau,19803
PAN,Panama,3181969
PNG,Papua New Guinea,5948135
PRY,Paraguay,5786836
PER,Peru,27242033
PHL,Philippines,83936698
POL,Poland,38182222
PRT,Portugal,10501970
PRI,Puerto Rico,3893931
QAT,Qatar,715146
ROU,Romania,21684890
RUS,Russian Federation,143849574.208616
RWA,Rwanda,9009655
WSM,Samoa,179699
SMR,San Marino,29722
STP,Sao Tome and Principe,150311
SAU,Saudi Arabia,23213767
SEN,Senegal,10581316
SRB,Serbia,7463157
SYC,Seychelles,82500
SLE,Sierra Leone,4952134
SGP,Singapore,4166700
SXM,Sint Maarten (Dutch part),35318
SVK,Slovak Republic,5382438
SVN,Slovenia,1997012
SLB,Solomon Islands,456919
SOM,Somalia,8170899
ZAF,South Africa,46664771
ESP,Spain,42691689
LKA,Sri Lanka,19610604
KNA,St. Kitts and Nevis,48543
LCA,St. Lucia,162434
MAF,St. Martin (French part),27514
VCT,St. Vincent and the Grenadines,108566
SDN,Sudan,37503647
SUR,Suriname,493236
SWZ,Swaziland,1016094.21831446
SWE,Sweden,8993531
CHE,Switzerland,7389625
SYR,Syrian Arab Republic,18004797
TJK,Tajikistan,6391120
TZA,Tanzania,37786946
THA,Thailand,66060383
TLS,Timor-Leste,974024
TGO,Togo,5288273
TON,Tonga,100286
TTO,Trinidad and Tobago,1310622
TUN,Tunisia,9932400
TUR,Turkey,67235927
TKM,Turkmenistan,4696771
TCA,Turks and Caicos Islands,28191
TUV,Tuvalu,9646
UGA,Uganda,27521632
UKR,Ukraine,47451600
ARE,United Arab Emirates,3658042
GBR,United Kingdom,59867866
USA,United States,292805298
URY,Uruguay,3301732
UZB,Uzbekistan,25864000
VUT,Vanuatu,205561
VEN,"Venezuela, RB",26127000
VNM,Vietnam,81437700
VIR,Virgin Islands (U.S.),109354
PSE,West Bank and Gaza,3452516.81609414
YEM,"Yemen, Rep.",20026117
ZMB,Zambia,11192422
ZWE,Zimbabwe,12597877
