Country Code,Country Name,Value
FJI,Fiji,498903
FIN,Finland,4626469
FRA,France,51142971
PYF,French Polynesia,103387
GAB,Gabon,514963
GMB,"Gambia, The",435647
GEO,Georgia,4042300
DEU,Germany,77294314
GHA,Ghana,8310713
GIB,Gibraltar,24178
GRC,Greece,8740765
GRL,Greenland,43400
GRD,Grenada,94846
GUM,Guam,81598
GTM,Guatemala,5162058
GIN,Guinea,4034827
GNB,Guinea-Bissau,594145
GUY,Guyana,692968
HTI,Haiti,4535485
HND,Honduras,2549206
HKG,"Hong Kong SAR, China",3802700
HUN,Hungary,10255815
ISL,Iceland,201488
IND,India,529658233
IDN,Indonesia,112461009
IRN,"Iran, Islamic Rep.",27173692
IRQ,Iraq,9367055
IRL,Ireland,2915550
IMN,Isle of Man,54294
ISR,Israel,2803000
ITA,Italy,53235750
JAM,Jamaica,1823705.6
JPN,Japan,101061000
JOR,Jordan,1358918.4
KAZ,Kazakhstan,12682452
KEN,Kenya,10502123
KIR,Kiribati,47267.04
PRK,"Korea, Dem. Rep.",13444411
KOR,"Korea, Rep.",30574752
KSV,Kosovo,1163000
KWT,Kuwait,641694
KGZ,Kyrgyz Republic,2814423
LAO,Lao PDR,2562718
LVA,Latvia,2323619
LBN,Lebanon,2355380
LSO,Lesotho,991576
LBR,Liberia,1364046
LBY,Libya,1833611
LIE,Liechtenstein,20335
LTU,Lithuania,3078850
LUX,Luxembourg,335850
MAC,"Macao SAR, China",237127
MKD,"Macedonia, FYR",1532371
MDG,Madagascar,6216739
MWI,Malawi,4287627
MYS,Malaysia,10376210
MDV,Maldives,110056
MLI,Mali,5844286
MLT,Malta,307900
MHL,Marshall Islands,18965
MRT,Mauritania,1070585
MUS,Mauritius,798412.8
MYT,Mayotte,34087
MEX,Mexico,48943844
FSM,"Micronesia, Fed. Sts.",58403
MDA,Moldova,2960000
MCO,Monaco,23234
MNG,Mongolia,1209647
MNE,Montenegro,514031
MAR,Morocco,14502647
MOZ,Mozambique,9043165
MMR,Myanmar,24960539
NAM,Namibia,737803
NPL,Nepal,11403306
NLD,Netherlands,12729721
NCL,New Caledonia,100184
NZL,New Zealand,2748000
NIC,Nicaragua,2256800
NER,Niger,4119299
NGA,Nigeria,54748444
MNP,Northern Mariana Islands,12318
NOR,Norway,3816486
OMN,Oman,685892
PAK,Pakistan,56257610
PLW,Palau,11206
PAN,Panama,1425871
PNG,Papua New Guinea,2312978
PRY,Paraguay,2358072
PER,Peru,12473584
PHL,Philippines,33463836
POL,Poland,32294655
PRT,Portugal,8836650
PRI,Puerto Rico,2662064
QAT,Qatar,92319
ROU,Romania,19799831
RUS,Russian Federation,128927892.074013
RWA,Rwanda,3526088
WSM,Samoa,136856
SMR,San Marino,18588
STP,Sao Tome and Principe,69646
SAU,Saudi Arabia,5329207
SEN,Senegal,3843517
SYC,Seychelles,51133.92
SLE,Sierra Leone,2501620
SGP,Singapore,2012000
SVK,Slovak Republic,4483915
SVN,Slovenia,1704546
SLB,Solomon Islands,150036
SOM,Somalia,3442418
ZAF,South Africa,21153721.6
ESP,Spain,33113134
LKA,Sri Lanka,12018646
KNA,St. Kitts and Nevis,46383.0591891881
LCA,St. Lucia,97900
MAF,St. Martin (French part),5161
VCT,St. Vincent and the Grenadines,88623
SDN,Sudan,14008556
SUR,Suriname,360486
SWZ,Swaziland,422152
SWE,Sweden,7912273
CHE,Switzerland,6067714
SYR,Syrian Arab Republic,5949690
TJK,Tajikistan,2765317
TZA,Tanzania,12786751
THA,Thailand,34799247
TLS,Timor-Leste,579184
TGO,Togo,1931480
TON,Tonga,81096
TTO,Trinidad and Tobago,939413
TUN,Tunisia,4933131.2
TUR,Turkey,33982141
TKM,Turkmenistan,2066889
TCA,Turks and Caicos Islands,5563
TUV,Tuvalu,7128
UGA,Uganda,8866641
UKR,Ukraine,46573376
ARE,United Arab Emirates,180858
GBR,United Kingdom,55211700
USA,United States,200706000
URY,Uruguay,2774109
UZB,Uzbekistan,11253870
VUT,Vanuatu,80672
VEN,"Venezuela, RB",10003238
VNM,Vietnam,40856187.2
VIR,Virgin Islands (U.S.),54600
YEM,"Yemen, Rep.",5947698
ZMB,Zambia,3880914
ZWE,Zimbabwe,4874043
