Country Code,Country Name,Value
KSV,Kosovo,1827000
KWT,Kuwait,2083550
KGZ,Kyrgyz Republic,4340000
LAO,Lao PDR,4075767
LVA,Latvia,2666955
LBN,Lebanon,2902893
LSO,Lesotho,1609386
LBR,Liberia,2159264
LBY,Libya,4249018
LIE,Liechtenstein,28611
LTU,Lithuania,3684255
LUX,Luxembourg,377100
MAC,"Macao SAR, China",348443
MKD,"Macedonia, FYR",1893409
MDG,Madagascar,10953663
MWI,Malawi,9051225
MYS,Malaysia,17704839
MDV,Maldives,213067
MLI,Mali,8513337
MLT,Malta,350722
MHL,Marshall Islands,45802
MRT,Mauritania,1942900
MUS,Mauritius,1048920.98159706
MYT,Mayotte,87402
MEX,Mexico,82666457
FSM,"Micronesia, Fed. Sts.",94105
MDA,Moldova,3681000
MCO,Monaco,30447
MNG,Mongolia,2148850
MNE,Montenegro,600697
MAR,Morocco,24310585
MOZ,Mozambique,13378100
MMR,Myanmar,38661616
NAM,Namibia,1360710
NPL,Nepal,18624187
NLD,Netherlands,14848907
NCL,New Caledonia,164200
NZL,New Zealand,3398000
NIC,Nicaragua,4029509
NER,Niger,7555416
NGA,Nigeria,95133496
MNP,Northern Mariana Islands,41244
NOR,Norway,4226901
OMN,Oman,1796822
PAK,Pakistan,108621443
PLW,Palau,14762
PAN,Panama,2366933
PNG,Papua New Guinea,4057228
PRY,Paraguay,4133551
PER,Peru,21243700
PHL,Philippines,60102139
POL,Poland,37961529
PRT,Portugal,10005000
PRI,Puerto Rico,3505649.6
QAT,Qatar,459949
ROU,Romania,23161458
RUS,Russian Federation,147721000
RWA,Rwanda,7124870
WSM,Samoa,160198
SMR,San Marino,23847
STP,Sao Tome and Principe,113620
SAU,Saudi Arabia,15600314
SEN,Senegal,7027320
SYC,Seychelles,69387.5456
SLE,Sierra Leone,3931817
SGP,Singapore,2931000
SVK,Slovak Republic,5275942
SVN,Slovenia,1996351
SLB,Solomon Islands,301012
SOM,Somalia,6570210
ZAF,South Africa,34490548.992
ESP,Spain,38791473
LKA,Sri Lanka,17123045
KNA,St. Kitts and Nevis,42168.6150675817
LCA,St. Lucia,132200
MAF,St. Martin (French part),27676
VCT,St. Vincent and the Grenadines,107016
SDN,Sudan,25875596
SUR,Suriname,400375
SWZ,Swaziland,833994
SWE,Sweden,8492964
CHE,Switzerland,6646912
SYR,Syrian Arab Republic,11966274
TJK,Tajikistan,5170285
TZA,Tanzania,24680404
THA,Thailand,56284973
TLS,Timor-Leste,723453
TGO,Togo,3574135
TON,Tonga,94938
TTO,Trinidad and Tobago,1207942
TUN,Tunisia,7958694.4
TUR,Turkey,53200802
TKM,Turkmenistan,3570558
TCA,Turks and Caicos Islands,11018
TUV,Tuvalu,8949
UGA,Uganda,17088426
UKR,Ukraine,51773000
ARE,United Arab Emirates,1709232
GBR,United Kingdom,57076711
USA,United States,246819000
URY,Uruguay,3088110
UZB,Uzbekistan,20033912
VUT,Vanuatu,142852
VEN,"Venezuela, RB",19294590.4
VNM,Vietnam,64774000
VIR,Virgin Islands (U.S.),103000
YEM,"Yemen, Rep.",11425336
ZMB,Zambia,7647450
ZWE,Zimbabwe,10169188
