Country Code,Country Name,Value
ARB,Arab World,133404108.285716
CSS,Caribbean small states,5035604.5568
EAS,East Asia & Pacific (all income levels),1356356625.43808
EAP,East Asia & Pacific (developing only),1177674697.4
EMU,Euro area,285124001
ECS,Europe & Central Asia (all income levels),750208907.070893
ECA,Europe & Central Asia (developing only),327617983.070893
EUU,European Union,442489186
HPC,Heavily indebted poor countries (HIPC),229597777
HIC,High income,849971138.831842
NOC,High income: nonOECD,41282620.0380805
OEC,High income: OECD,808688518.793762
LCN,Latin America & Caribbean (all income levels),299814504.5568
LAC,Latin America & Caribbean (developing only),295434396.5568
LDC,Least developed countries: UN classification,326067405.2
LMY,Low & middle income,2995115919.34541
LIC,Low income,320982455
LMC,Lower middle income,1164103476.5568
MEA,Middle East & North Africa (all income levels),146293068.285716
MNA,Middle East & North Africa (developing only),134193613.285716
MIC,Middle income,2674133464.34541
NAC,North America,231943830.793762
OED,OECD members,910749837.793762
OSS,Other small states,7745987.32
PSS,Pacific island small states,1830775.2
SST,Small states,14612367.0768
SAS,South Asia,749661631
SSF,Sub-Saharan Africa (all income levels),310808491.032
SSA,Sub-Saharan Africa (developing only),310533598.032
UMC,Upper middle income,1510029987.78861
WLD,World,3845087058.17725
AFG,Afghanistan,12593688
ALB,Albania,2241623
DZA,Algeria,14600659
ASM,American Samoa,28470
AND,Andorra,26997
AGO,Angola,6179685
ATG,Antigua and Barbuda,67419
ARG,Argentina,24791983
ARM,Armenia,2643464
ABW,Aruba,59849
AUS,Australia,13177000
AUT,Austria,7544201
AZE,Azerbaijan,5387374
BHS,"Bahamas, The",177849
BHR,Bahrain,228255
BGD,Bangladesh,68461849
BRB,Barbados,241345
BLR,Belarus,9188968
BEL,Belgium,9711115
BLZ,Belize,123214.1568
BEN,Benin,2971515
BMU,Bermuda,54200
BTN,Bhutan,324815
BOL,Bolivia,4426012
BIH,Bosnia and Herzegovina,3636930
BWA,Botswana,739683
BRA,Brazil,100828667
BRN,Brunei Darussalam,137181
BGR,Bulgaria,8576200
BFA,Burkina Faso,6044303
BDI,Burundi,3577187
KHM,Cambodia,7118136
CMR,Cameroon,7210272
CAN,Canada,21993630.7937617
CPV,Cape Verde,292150
CYM,Cayman Islands,10581
CAF,Central African Republic,1900723
TCD,Chad,3834574
CHI,Channel Islands,123534
CHL,Chile,9925950
CHN,China,862030000
COL,Colombia,22381887
COM,Comoros,249000
COD,"Congo, Dem. Rep.",21431338
COG,"Congo, Rep.",1418826
CRI,Costa Rica,1908913
CIV,Cote d'Ivoire,5909848
HRV,Croatia,4457000
CUB,Cuba,9010586
CYP,Cyprus,628140
CZE,Czech Republic,9867632
DNK,Denmark,4991596
DJI,Djibouti,181622
DMA,Dominica,71737
DOM,Dominican Republic,4764319
ECU,Ecuador,6333049
EGY,"Egypt, Arab Rep.",37577248
SLV,El Salvador,3937757
GNQ,Equatorial Guinea,274893
ERI,Eritrea,1946213
EST,Estonia,1392518
ETH,Ethiopia,30642920
FRO,Faeroe Islands,39288
FJI,Fiji,542846
FIN,Finland,4639657
FRA,France,52753462
PYF,French Polynesia,118303
GAB,Gabon,551811
GMB,"Gambia, The",487790
GEO,Georgia,4205300
DEU,Germany,78688452
GHA,Ghana,9167822
GIB,Gibraltar,24985
GRC,Greece,8888628
GRL,Greenland,48300
GRD,Grenada,93896
GUM,Guam,89350
GTM,Guatemala,5752386
