Country Code,Country Name,Value
CYP,Cyprus,576469
CZE,Czech Republic,9586651
DNK,Denmark,4611687
DJI,Djibouti,89853
DMA,Dominica,61034
DOM,Dominican Republic,3421385
ECU,Ecuador,4570153
EGY,"Egypt, Arab Rep.",28648825
SLV,El Salvador,2859302
GNQ,Equatorial Guinea,255100
ERI,Eritrea,1459988
EST,Estonia,1230050
ETH,Ethiopia,23084406
FRO,Faeroe Islands,34793
FJI,Fiji,407137
FIN,Finland,4461005
FRA,France,47229796
PYF,French Polynesia,81695
GAB,Gabon,488394
GMB,"Gambia, The",382164
GEO,Georgia,3703600
DEU,Germany,73377632
GHA,Ghana,6958364
GIB,Gibraltar,21786
GRC,Greece,8398050
GRL,Greenland,33700
GRD,Grenada,91243
GUM,Guam,68835
GTM,Guatemala,4273585
GIN,Guinea,3592879
GNB,Guinea-Bissau,595705
GUY,Guyana,575863
HTI,Haiti,3944791
HND,Honduras,2066098
HKG,"Hong Kong SAR, China",3168100
HUN,Hungary,10029321
ISL,Iceland,179029
IND,India,456949783
IDN,Indonesia,94225771
IRN,"Iran, Islamic Rep.",22571865
IRQ,Iraq,7570069
IRL,Ireland,2824400
IMN,Isle of Man,48357
ISR,Israel,2185000
ITA,Italy,50536350
JAM,Jamaica,1651915.2
JPN,Japan,94943000
JOR,Jordan,891451.2
KAZ,Kazakhstan,10411040
KEN,Kenya,8361428
KIR,Kiribati,41504.64
PRK,"Korea, Dem. Rep.",11219876
KOR,"Korea, Rep.",25725456
KSV,Kosovo,966000
KWT,Kuwait,296442
KGZ,Kyrgyz Republic,2245062
LAO,Lao PDR,2179647
LVA,Latvia,2152681
LBN,Lebanon,1967434
LSO,Lesotho,866469
LBR,Liberia,1142713
LBY,Libya,1399552
LIE,Liechtenstein,16956
LTU,Lithuania,2823550
LUX,Luxembourg,316845
MAC,"Macao SAR, China",175129
MKD,"Macedonia, FYR",1405483
MDG,Madagascar,5226922
MWI,Malawi,3607612
MYS,Malaysia,8428536
MDV,Maldives,92526
MLI,Mali,5314146
MLT,Malta,325250
MHL,Marshall Islands,15050
MRT,Mauritania,878589
MUS,Mauritius,680756.8
MYT,Mayotte,25262
MEX,Mexico,39684127
FSM,"Micronesia, Fed. Sts.",45954
MDA,Moldova,2605000
MCO,Monaco,22343
MNG,Mongolia,983822
MNE,Montenegro,475371
MAR,Morocco,11947688
MOZ,Mozambique,7800484
MMR,Myanmar,21407053
NAM,Namibia,617283
NPL,Nepal,9917687
NLD,Netherlands,11638712
NCL,New Caledonia,82656
NZL,New Zealand,2420000
NIC,Nicaragua,1828750
NER,Niger,3344605
NGA,Nigeria,46912826
MNP,Northern Mariana Islands,10340
NOR,Norway,3609800
OMN,Oman,570581
PAK,Pakistan,47033454
PLW,Palau,9901
PAN,Panama,1161708
PNG,Papua New Guinea,2001049
PRY,Paraguay,1956714
PER,Peru,10216429
PHL,Philippines,26893021
POL,Poland,29964000
PRT,Portugal,8929316
PRI,Puerto Rico,2399721.6
QAT,Qatar,51093
ROU,Romania,18555250
RUS,Russian Federation,121236340.946964
RWA,Rwanda,2855692
WSM,Samoa,113300
SMR,San Marino,15786
STP,Sao Tome and Principe,64564
SAU,Saudi Arabia,4170636
SEN,Senegal,3130743
SYC,Seychelles,42888.96
SLE,Sierra Leone,2222029
SGP,Singapore,1702000
SVK,Slovak Republic,4191667
SVN,Slovenia,1594131
SLB,Solomon Islands,121598
SOM,Somalia,2884550
ZAF,South Africa,17949961.6
ESP,Spain,30739250
LKA,Sri Lanka,10248471
KNA,St. Kitts and Nevis,50531.4700852855
LCA,St. Lucia,87800
MAF,St. Martin (French part),4453
VCT,St. Vincent and the Grenadines,82144
SDN,Sudan,11838481
SUR,Suriname,298272
SWZ,Swaziland,357459
SWE,Sweden,7519998
CHE,Switzerland,5434294
SYR,Syrian Arab Republic,4716875
TJK,Tajikistan,2160358
TZA,Tanzania,10373274
THA,Thailand,28149653
TLS,Timor-Leste,508499
TGO,Togo,1593657
TON,Tonga,63741
TTO,Trinidad and Tobago,856289
TUN,Tunisia,4277371.2
TUR,Turkey,28894367
TKM,Turkmenistan,1649914
TCA,Turks and Caicos Islands,5760
TUV,Tuvalu,6242
UGA,Uganda,7006823
UKR,Ukraine,43316039
ARE,United Arab Emirates,97936
GBR,United Kingdom,52800000
USA,United States,183691000
URY,Uruguay,2571134
UZB,Uzbekistan,8871244
VUT,Vanuatu,65709
VEN,"Venezuela, RB",7852680
VNM,Vietnam,35427715.2
VIR,Virgin Islands (U.S.),34100
YEM,"Yemen, Rep.",5214688
ZMB,Zambia,3134831
ZWE,Zimbabwe,3876616
