Country Code,Country Name,Value
SDN,Sudan,27865979
SUR,Suriname,418828
SWZ,Swaziland,908158
SWE,Sweden,8668067
CHE,Switzerland,6875364
SYR,Syrian Arab Republic,13063423
TJK,Tajikistan,5519021
TZA,Tanzania,27230502
THA,Thailand,58225969
TLS,Timor-Leste,794561
TGO,Togo,3822591
TON,Tonga,95426
TTO,Trinidad and Tobago,1233753
TUN,Tunisia,8489900
TUR,Turkey,56012109
TKM,Turkmenistan,3881973
TCA,Turks and Caicos Islands,13005
TUV,Tuvalu,9103
UGA,Uganda,18935726
UKR,Ukraine,52150265.7333594
ARE,United Arab Emirates,2014095
GBR,United Kingdom,57580402
USA,United States,256514000
URY,Uruguay,3153857
UZB,Uzbekistan,21449000
VUT,Vanuatu,155270
VEN,"Venezuela, RB",20659000
VNM,Vietnam,68450100
VIR,Virgin Islands (U.S.),105711
PSE,West Bank and Gaza,2163590.85443904
YEM,"Yemen, Rep.",13190192
ZMB,Zambia,8272498
ZWE,Zimbabwe,11005690
