Country Code,Country Name,Value
TON,Tonga,91354
TTO,Trinidad and Tobago,1045600
TUN,Tunisia,6049539.1538666
TUR,Turkey,42206204
TKM,Turkmenistan,2723006
TCA,Turks and Caicos Islands,7057
TUV,Tuvalu,7883
UGA,Uganda,11917048
UKR,Ukraine,49677426
ARE,United Arab Emirates,828378
GBR,United Kingdom,56196504
USA,United States,222585000
URY,Uruguay,2874998
UZB,Uzbekistan,15148932
VUT,Vanuatu,109436
VEN,"Venezuela, RB",14088961
VNM,Vietnam,51436139.2
VIR,Virgin Islands (U.S.),96000
YEM,"Yemen, Rep.",7360655
ZMB,Zambia,5409528
ZWE,Zimbabwe,6797807
