Country Code,Country Name,Value
SGP,Singapore,1750000
SVK,Slovak Republic,4238188
SVN,Slovenia,1603649
SLB,Solomon Islands,125272
SOM,Somalia,2952068
ZAF,South Africa,18459441.6
ESP,Spain,31023366
LKA,Sri Lanka,10480484
KNA,St. Kitts and Nevis,50067.244489806
LCA,St. Lucia,89200
MAF,St. Martin (French part),4566
VCT,St. Vincent and the Grenadines,83207
SDN,Sudan,12122336
SUR,Suriname,306474
SWZ,Swaziland,365645
SWE,Sweden,7561588
CHE,Switzerland,5573815
SYR,Syrian Arab Republic,4872506
TJK,Tajikistan,2245098
TZA,Tanzania,10683638
THA,Thailand,29016942
TLS,Timor-Leste,517698
TGO,Togo,1607735
TON,Tonga,66257
TTO,Trinidad and Tobago,866959
TUN,Tunisia,4350811.2
TUR,Turkey,29633591
TKM,Turkmenistan,1708711
TCA,Turks and Caicos Islands,5762
TUV,Tuvalu,6391
UGA,Uganda,7240764
UKR,Ukraine,43847188
ARE,United Arab Emirates,108927
GBR,United Kingdom,53250000
USA,United States,186538000
URY,Uruguay,2603317
UZB,Uzbekistan,9201176
VUT,Vanuatu,67806
VEN,"Venezuela, RB",8150542
VNM,Vietnam,36123019.2
VIR,Virgin Islands (U.S.),36300
YEM,"Yemen, Rep.",5317095
ZMB,Zambia,3229329
ZWE,Zimbabwe,4006236
