Country Code,Country Name,Value
KNA,St. Kitts and Nevis,49811
LCA,St. Lucia,166387
MAF,St. Martin (French part),28414
VCT,St. Vincent and the Grenadines,108918
SDN,Sudan,39368726
SUR,Suriname,504913
SWZ,Swaziland,1018758.49524014
SWE,Sweden,9080505
CHE,Switzerland,7483934
SYR,Syrian Arab Republic,18860939.311092
TJK,Tajikistan,6524634
TZA,Tanzania,39923609
THA,Thailand,67276383
TLS,Timor-Leste,1038572
TGO,Togo,5529908
TON,Tonga,101584
TTO,Trinidad and Tobago,1320418
TUN,Tunisia,10127900
TUR,Turkey,69063538
TKM,Turkmenistan,4801847
TCA,Turks and Caicos Islands,32590
TUV,Tuvalu,9732
UGA,Uganda,29370251
UKR,Ukraine,46787750
ARE,United Arab Emirates,4662728
GBR,United Kingdom,60595632
USA,United States,298379912
URY,Uruguay,3314466
UZB,Uzbekistan,26488500
VUT,Vanuatu,216760
VEN,"Venezuela, RB",27031000
VNM,Vietnam,83313000
VIR,Virgin Islands (U.S.),109764
PSE,West Bank and Gaza,3701203.05475224
YEM,"Yemen, Rep.",21288070
ZMB,Zambia,11750105
ZWE,Zimbabwe,12529655
